fecha,producto,tipo_producto,marca,categoria,cantidad,precio_unitario,precio_total,metodo_pago,comprobante
2024-08-19,caja_herramientas,metal,Truper,accesorios,1.0,99.51,99.51,yape,boleta
2024-08-19,cemento,saco 42.5kg,Unacem,material_construccion,11.0,32.95,362.45,yape,boleta
2024-08-19,adhesivo,contacto 1L,Pegatodo,material_construccion,4.0,144.94,579.76,efectivo,factura
2024-08-19,lija,grano 120,3M,pinturas,6.0,10.41,62.46,plin,boleta
2024-08-19,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,73.58,147.16,yape,boleta
2024-08-19,cinta_teflon,,Truper,gasfiteria,7.0,0.82,5.74,yape,boleta
2024-08-19,led_tira,10m,Genérico,electricidad,3.0,124.32,372.96,plin,boleta
2024-08-19,tornillos,madera 3x40,Fijesa,fijacion,44.0,0.09,3.96,,boleta
2024-08-19,adhesivo,contacto 1L,Tekbond,material_construccion,2.0,84.33,168.66,plin,boleta
2024-08-19,ladrillo,Pandereta,Ladrillera Virú,material_construccion,1026.0,2.76,2831.76,efectivo,boleta
2024-08-19,grava,triturada,Ladrillera Virú,material_construccion,4.0,50.43,201.72,yape,factura
2024-08-19,casco,fibra,Protec,seguridad_industrial,3.0,s/c,546.78,yape,boleta
2024-08-19,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,12.0,39.01,468.12,efectivo,boleta
2024-08-19,calamina,galv 0.5mm,Covema,material_construccion,2.0,60.17,120.34,efectivo,boleta
2024-08-19,arena,gruesa,Ladrillera Virú,material_construccion,2.0,45.13,90.26,transferencia,boleta
2024-08-19,taladro,perc 12V,DeWalt,herramientas,1.0,743.16,743.16,yape,factura
2024-08-19,cemento,saco 42.5kg,Pacasmayo,material_construccion,15.0,,483.9,efectivo,
2024-08-19,cable,vulcanizado 2.5mm2,Cabel,electricidad,6.0,9.86,59.16,yape,factura
2024-08-19,,masilla 1kg,3M,pinturas,2.0,28.74,57.48,tarjeta,factura
2024-08-19,serrucho,madera,Stanley,herramientas,3.0,99.92,299.76,efectivo,boleta
2024-08-19,arena,fina,Ladrillera Virú,material_construccion,2.0,31.99,63.98,efectivo,boleta
2024-08-19,cemento,saco 42.5kg,Cementos Inka,material_construccion,13.0,35.21,457.73,plin,boleta
2024-08-19,casco,ABS,Protec,seguridad_industrial,2.0,48.21,96.42,efectivo,boleta
2024-08-19,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,16.0,31.41,502.56,plin,factura
2024-08-19,adhesivo,epoxico 2k,Tekbond,material_construccion,3.0,70.93,212.79,plin,boleta
2024-08-19,grifos,jardin,FV,gasfiteria,1.0,205.68,205.68,transferencia,factura
2024-08-19,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,56.2,112.4,transferencia,boleta
2024-08-19,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,56.51,169.53,efectivo,boleta
2024-08-19,foco_led,9W,Philips,electricidad,3.0,10.41,31.23,yape,boleta
2024-08-19,soldador_inverter,200A,Lincoln,herramientas,1.0,1252.24,1252.24,transferencia,boleta
2024-08-19,casco,ABS,3M,seguridad_industrial,2.0,125.77,251.54,yape,boleta
2024-08-19,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,16.0,25.4,406.4,transferencia,
2024-08-19,ladrillo,Pandereta,Ladrillera Virú,material_construccion,1112.0,3.32,3691.84,plin,boleta
2024-08-19,foco_led,9W,Osram,electricidad,1.0,34.2,34.2,efectivo,boleta
2024-08-19,cable,vulcanizado 1.5mm2,Cabel,electricidad,8.0,4.13,33.04,efectivo,boleta
2024-08-19,calamina,galv 0.3mm,Prodac,material_construccion,1.0,116.91,116.91,yape,boleta
2024-08-19,pernos_bulones,M10,Fixser,fijacion,28.0,2.56,71.68,efectivo,boleta
,cemento,saco 50kg,Unacem,material_construccion,12.0,34.4,412.8,efectivo,boleta
2024-08-19,adhesivo,contacto 1L,Pegatodo,material_construccion,2.0,127.04,254.08,plin,factura
2024-08-19,manguera,jardin 1/2,Tigre,accesorios,2.0,96.83,193.66,tarjeta,boleta
2024-08-19,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,15.0,36.65,549.75,efectivo,
2024-08-19,ladrillo,Pandereta,,material_construccion,1374.0,2.07,2844.18,efectivo,boleta
2024-08-19,disolvente,disolvente 1L,Comex,pinturas,1.0,65.32,65.32,tarjeta,boleta
2024-08-19,llave_tubo,3/4,Bahco,herramientas,1.0,129.93,129.93,efectivo,boleta
2024-08-19,alicate,"corte diagonal 6""",Truper,herramientas,1.0,63.45,63.45,efectivo,boleta
2024-08-19,cortadora_ladrillo,manual,Makita,herramientas,2.0,452.85,905.7,plin,boleta
2024-08-19,ladrillo,King Kong,Cerámica Lark,material_construccion,1786.0,,1160.9,transferencia,boleta
2024-08-19,cemento,saco 50kg,Unacem,material_construccion,10.0,31.39,313.9,transferencia,boleta
2024-08-19,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,39.61,39.61,efectivo,boleta
2024-08-19,grava,triturada,Ladrillera Virú,material_construccion,4.0,40.65,162.6,tarjeta,boleta
2024-08-19,lija,grano 220,Norton,pinturas,6.0,8.17,49.02,efectivo,factura
2024-08-19,arena,fina,Ladrillera Virú,material_construccion,1.0,38.66,38.66,efectivo,boleta
2024-08-19,grava,triturada,Ladrillera Virú,material_construccion,1.0,84.18,84.18,efectivo,factura
2024-08-19,ladrillo,Pandereta,Fortaleza,material_construccion,2181.0,2.16,4710.96,efectivo,boleta
2024-08-19,pegamento_contacto,spray,,material_construccion,2.0,30.76,61.52,efectivo,boleta
2024-08-19,arena,fina,Ladrillera Virú,material_construccion,2.0,42.29,84.58,efectivo,boleta
2024-08-19,adhesivo,epoxico 2k,Tekbond,material_construccion,1.0,N/A,74.62,yape,boleta
2024-08-19,taladro,perc 12V,Makita,herramientas,1.0,249.29,249.29,plin,factura
2024-08-19,grava,triturada,Ladrillera Virú,material_construccion,1.0,57.18,,efectivo,boleta
2024-08-19,cemento,saco 50kg,Pacasmayo,material_construccion,13.0,32.14,417.82,yape,boleta
2024-08-19,pernos_bulones,M10,,fijacion,42.0,0.63,26.46,yape,boleta
2024-08-19,arena,fina,Ladrillera Virú,material_construccion,2.0,42.27,--,efectivo,boleta
2024-08-19,ladrillo,Techo,Ladrillera Virú,material_construccion,2775.0,1.02,--,,factura
2024-08-19,grava,triturada,Ladrillera Virú,material_construccion,3.0,76.26,228.78,yape,factura
2024-08-19,serrucho,madera,Truper,herramientas,1.0,103.4,103.4,yape,boleta
2024-08-19,calamina,galv 0.3mm,Prodac,material_construccion,2.0,57.28,114.56,yape,boleta
2024-08-19,grifos,jardin,FV,gasfiteria,1.0,250.58,250.58,tarjeta,factura
2024-08-19,pegamento_contacto,spray,Pegatodo,,2.0,,179.68,plin,boleta
2024-08-19,arena,fina,Ladrillera Virú,material_construccion,1.0,68.23,,efectivo,factura
2024-08-19,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,21.0,30.66,643.86,efectivo,boleta
2024-08-19,arena,fina,Ladrillera Virú,material_construccion,4.0,50.6,202.4,efectivo,boleta
2024-08-19,,5/8,Aceros Arequipa,material_construccion,19.0,24.44,464.36,efectivo,boleta
2024-08-19,foco_led,12W,Osram,electricidad,1.0,,,efectivo,boleta
2024-08-19,arena,fina,Ladrillera Virú,material_construccion,4.0,40.55,162.2,tarjeta,boleta
2024-08-19,candado,disco,Yale,accesorios,1.0,73.43,73.43,yape,boleta
2024-08-19,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,13.0,28.26,367.38,efectivo,boleta
2024-08-19,aspersor_jardin,rotativo,Toro,accesorios,1.0,57.63,57.63,efectivo,boleta
2024-08-19,interruptor,simple,Simon,electricidad,2.0,60.95,121.9,efectivo,factura
2024-08-19,adhesivo,epoxico 2k,Tekbond,material_construccion,2.0,47.37,94.74,yape,boleta
2024-08-19,valvula,de paso 3/4,Tigre,gasfiteria,3.0,75.38,226.14,plin,boleta
2024-08-19,thinner,diluente 1L,Comex,pinturas,2.0,43.45,86.9,plin,boleta
2024-08-19,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,13.0,25.45,,plin,boleta
2024-08-19,arena,fina,Ladrillera Virú,material_construccion,1.0,61.92,61.92,plin,boleta
2024-08-19,grifos,jardin,Vainsa,gasfiteria,2.0,61.92,123.84,yape,boleta
2024-08-19,grava,triturada,Ladrillera Virú,material_construccion,2.0,43.86,87.72,efectivo,boleta
2024-08-19,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,4.0,101.96,407.84,efectivo,boleta
2024-08-19,arnes,full body,3M,seguridad_industrial,3.0,428.83,1286.49,efectivo,boleta
2024-08-20,,saco 42.5kg,Cementos Inka,material_construccion,12.0,36.16,433.92,yape,boleta
2024-08-20,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,13.0,25.58,332.54,,boleta
2024-08-20,calamina,galv 0.3mm,Prodac,material_construccion,3.0,68.2,204.6,tarjeta,
2024-08-20,candado,cableados,Tesa,accesorios,2.0,120.65,241.3,tarjeta,boleta
2024-08-20,grava,triturada,Ladrillera Virú,material_construccion,1.0,77.8,77.8,efectivo,factura
2024-08-20,adhesivo,epoxico 2k,Tekbond,material_construccion,2.0,243.38,486.76,,boleta
2024-08-20,cemento,saco 50kg,,,11.0,38.23,420.53,efectivo,boleta
2024-08-20,ladrillo,Techo,Ladrillera Virú,material_construccion,1711.0,2.09,3575.99,plin,factura
2024-08-20,,60cm,Truper,herramientas,2.0,128.72,257.44,efectivo,
2024-08-20,cable,vulcanizado 1.5mm2,Cabel,electricidad,7.0,2.05,14.35,transferencia,boleta
2024-08-20,grava,zarandeada,Ladrillera Virú,,4.0,74.03,296.12,yape,boleta
2024-08-20,arena,fina,Ladrillera Virú,material_construccion,1.0,61.43,61.43,efectivo,factura
2024-08-20,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,70.81,141.62,tarjeta,boleta
2024-08-20,,King Kong,Cerámica Lark,material_construccion,2141.0,3.36,7193.76,efectivo,boleta
2024-08-20,pegamento_contacto,spray,Tekbond,material_construccion,1.0,32.4,32.4,efectivo,boleta
2024-08-20,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,5.0,106.6,533.0,plin,
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,1.0,30.9,30.9,efectivo,boleta
2024-08-20,serrucho,madera,Truper,herramientas,1.0,89.04,89.04,efectivo,boleta
2024-08-20,ladrillo,Techo,Cerámica Lark,material_construccion,1181.0,1.51,1783.31,yape,boleta
2024-08-20,calamina,galv 0.3mm,Prodac,material_construccion,4.0,112.02,448.08,yape,boleta
2024-08-20,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,3.0,36.79,110.37,efectivo,factura
2024-08-20,tuercas_arandelas,mariposa,Fijesa,fijacion,32.0,0.18,5.76,plin,boleta
2024-08-20,sellador_silicon,300ml,3M,accesorios,1.0,26.88,26.88,transferencia,boleta
2024-08-20,ladrillo,King Kong,Ladrillera Virú,material_construccion,1250.0,1.91,2387.5,efectivo,boleta
2024-08-20,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,12.0,27.69,332.28,plin,boleta
2024-08-20,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,3.0,58.88,176.64,tarjeta,boleta
2024-08-20,caja_placa,metal,BTicino,electricidad,3.0,error,331.98,yape,boleta
2024-08-20,pintura,esmalte 1gl,American Colors,pinturas,1.0,244.36,244.36,,factura
2024-08-20,,Techo,Fortaleza,material_construccion,1938.0,1.14,2209.32,plin,factura
2024-08-20,rodillo,mini,Pintuco,pinturas,1.0,29.44,,tarjeta,boleta
2024-08-20,ladrillo,Techo,Cerámica Lark,material_construccion,error,1.76,2228.16,yape,boleta
2024-08-20,sellador_silicon,300ml,3M,accesorios,2.0,30.5,61.0,efectivo,factura
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,1.0,42.68,42.68,efectivo,boleta
2024-08-20,tuberia_pvc,3/4,Pavco,gasfiteria,3.0,23.46,70.38,yape,boleta
2024-08-20,alicate,"corte diagonal 6""",Truper,herramientas,1.0,85.37,85.37,yape,boleta
2024-08-20,ladrillo,King Kong,Cerámica Lark,material_construccion,2807.0,1.02,2863.14,yape,boleta
2024-08-20,taladro,perc 12V,Bosch,herramientas,1.0,898.91,898.91,plin,boleta
2024-08-20,pintura,latex 1gl,CPP,pinturas,2.0,87.13,,,boleta
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,3.0,80.71,242.13,efectivo,boleta
2024-08-20,foco_led,12W,Osram,electricidad,4.0,24.18,96.72,efectivo,boleta
2024-08-20,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,90.42,271.26,plin,boleta
2024-08-20,ladrillo,King Kong,Fortaleza,material_construccion,2336.0,3.44,8035.84,yape,factura
2024-08-20,ladrillo,King Kong,Ladrillera Virú,material_construccion,972.0,1.99,1934.28,yape,boleta
2024-08-20,cemento,saco 42.5kg,Cementos Inka,material_construccion,12.0,36.63,439.56,yape,boleta
2024-08-20,ladrillo,Techo,Fortaleza,material_construccion,2172.0,1.9,4126.8,tarjeta,boleta
2024-08-20,caja_herramientas,plastica,Truper,accesorios,1.0,102.28,102.28,yape,boleta
2024-08-20,grava,triturada,Ladrillera Virú,material_construccion,4.0,59.31,237.24,plin,
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,1.0,75.99,75.99,transferencia,boleta
2024-08-20,manguera,industrial,Vainsa,accesorios,2.0,28.65,57.3,yape,boleta
2024-08-20,clavos,galvanizado kg,Prodac,fijacion,--,6.28,31.4,efectivo,boleta
2024-08-20,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,66.22,132.44,efectivo,boleta
2024-08-20,ladrillo,Pandereta,Fortaleza,,1375.0,3.46,4757.5,tarjeta,boleta
2024-08-20,cemento,saco 50kg,Pacasmayo,material_construccion,10.0,33.43,334.3,yape,boleta
2024-08-20,clavos,comun kg,Fixser,fijacion,8.0,5.71,45.68,efectivo,boleta
2024-08-20,foco_led,18W,LedVance,electricidad,1.0,54.96,54.96,tarjeta,boleta
2024-08-20,taladro,perc 12V,Makita,herramientas,2.0,266.76,533.52,yape,factura
2024-08-20,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,18.0,34.75,625.5,yape,boleta
2024-08-20,disolvente,disolvente 1L,CPP,,2.0,61.08,122.16,transferencia,factura
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,1.0,42.07,42.07,efectivo,factura
2024-08-20,sellador,masilla 1kg,3M,pinturas,2.0,84.09,s/c,tarjeta,boleta
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,1.0,75.45,75.45,efectivo,boleta
2024-08-20,lija,grano 120,3M,pinturas,7.0,6.96,48.72,yape,boleta
2024-08-20,thinner,thinner 1L,CPP,pinturas,1.0,79.5,79.5,yape,boleta
2024-08-20,cable,vulcanizado 2.5mm2,Indeco,electricidad,12.0,12.78,153.36,efectivo,boleta
2024-08-20,ladrillo,Pandereta,Cerámica Lark,material_construccion,2041.0,2.46,5020.86,transferencia,boleta
2024-08-20,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,10.0,35.54,355.4,tarjeta,factura
2024-08-20,pernos_bulones,M12,Fijesa,fijacion,40.0,2.26,90.4,transferencia,boleta
2024-08-20,arena,fina,Ladrillera Virú,material_construccion,1.0,63.69,63.69,yape,boleta
2024-08-20,cortadora_ladrillo,electrica,Makita,herramientas,2.0,1234.42,2468.84,efectivo,factura
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,2.0,,151.5,transferencia,boleta
2024-08-20,arena,fina,Ladrillera Virú,material_construccion,4.0,42.4,s/c,yape,boleta
2024-08-20,cemento,saco 42.5kg,Pacasmayo,material_construccion,12.0,41.4,496.8,tarjeta,boleta
2024-08-20,pegamento_contacto,spray,Tekbond,material_construccion,8.0,50.54,404.32,yape,boleta
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,2.0,66.3,132.6,tarjeta,boleta
2024-08-20,cemento,saco 50kg,Unacem,material_construccion,10.0,28.39,283.9,efectivo,boleta
2024-08-20,arena,fina,Ladrillera Virú,material_construccion,1.0,,32.98,tarjeta,boleta
2024-08-20,clavos,galvanizado kg,Fixser,fijacion,3.0,7.21,21.63,plin,boleta
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,1.0,42.76,42.76,plin,factura
2024-08-20,grava,zarandeada,Ladrillera Virú,material_construccion,,66.02,66.02,transferencia,factura
2024-08-20,cable,,Prysmian,electricidad,8.0,9.43,75.44,efectivo,boleta
2024-08-20,adhesivo,epoxico 2k,Sika,material_construccion,3.0,200.08,600.24,yape,boleta
2024-08-20,candado,,Tesa,accesorios,,171.85,687.4,efectivo,boleta
,,contacto 1L,Pegatodo,material_construccion,1.0,37.53,37.53,efectivo,boleta
2024-08-20,cemento,saco 42.5kg,Cementos Sol,material_construccion,16.0,N/A,643.68,plin,boleta
2024-08-20,juego_llaves_dados,10pz,Stanley,herramientas,1.0,50.32,,yape,boleta
2024-08-20,grava,zarandeada,,material_construccion,4.0,65.26,261.04,yape,factura
2024-08-20,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,16.0,33.94,543.04,efectivo,boleta
2024-08-20,grava,triturada,Ladrillera Virú,material_construccion,4.0,41.72,166.88,efectivo,boleta
2024-08-20,sellador_termico,spray,Sika,pinturas,3.0,56.25,168.75,yape,boleta
2024-08-20,arena,gruesa,Ladrillera Virú,,4.0,65.31,261.24,tarjeta,boleta
2024-08-20,arena,fina,Ladrillera Virú,material_construccion,4.0,71.23,284.92,yape,boleta
2024-08-20,escalera,telescopica,Genérico,accesorios,2.0,319.92,639.84,plin,boleta
2024-08-20,arena,fina,Ladrillera Virú,,1.0,53.26,53.26,efectivo,factura
2024-08-20,destornillador,,Stanley,herramientas,3.0,9.08,27.24,transferencia,factura
2024-08-20,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,10.0,35.51,355.1,efectivo,boleta
2024-08-20,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,2.0,116.24,error,efectivo,boleta
2024-08-20,led_tira,10m,Philips,electricidad,2.0,129.13,258.26,tarjeta,boleta
2024-08-20,ladrillo,Pandereta,Cerámica Lark,material_construccion,1909.0,3.26,6223.34,tarjeta,boleta
2024-08-20,arena,fina,Ladrillera Virú,material_construccion,2.0,40.0,80.0,tarjeta,boleta
2024-08-20,grava,triturada,Ladrillera Virú,material_construccion,1.0,84.78,84.78,yape,boleta
2024-08-20,adhesivo,contacto 1L,Pegatodo,material_construccion,2.0,180.63,361.26,tarjeta,boleta
2024-08-20,pegamento_contacto,spray,Pegatodo,,4.0,67.88,271.52,yape,boleta
,adhesivo,epoxico 2k,Tekbond,material_construccion,4.0,27.11,108.44,yape,factura
2024-08-20,guantes,anticorte,3M,seguridad_industrial,4.0,30.48,121.92,efectivo,boleta
2024-08-20,cemento,saco 42.5kg,Unacem,material_construccion,10.0,29.79,297.9,efectivo,boleta
2024-08-20,tarugos,plástico 10mm,Fixser,fijacion,49.0,error,94.08,yape,boleta
2024-08-20,arena,gruesa,Ladrillera Virú,material_construccion,1.0,57.73,,efectivo,boleta
2024-08-20,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,1.0,51.85,51.85,yape,boleta
2024-08-20,led_tira,10m,Philips,electricidad,4.0,86.55,346.2,efectivo,boleta
2024-08-20,cable,vulcanizado 1.5mm2,Cabel,electricidad,6.0,,69.9,plin,boleta
2024-08-21,arena,fina,Ladrillera Virú,material_construccion,2.0,68.89,137.78,yape,boleta
2024-08-21,cemento,saco 42.5kg,Pacasmayo,material_construccion,20.0,44.55,891.0,,boleta
2024-08-21,arena,gruesa,Ladrillera Virú,material_construccion,1.0,37.04,37.04,transferencia,factura
2024-08-21,manguera,jardin 1/2,Tigre,accesorios,3.0,78.76,236.28,yape,factura
2024-08-21,sellador,masilla 1kg,3M,pinturas,3.0,92.21,276.63,plin,boleta
2024-08-21,ladrillo,Techo,Ladrillera Virú,material_construccion,2882.0,1.85,5331.7,,boleta
2024-08-21,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,,27.17,461.89,yape,boleta
2024-08-21,calamina,galv 0.5mm,,material_construccion,2.0,84.86,169.72,yape,factura
2024-08-21,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,10.0,26.96,269.6,efectivo,boleta
2024-08-21,arena,gruesa,Ladrillera Virú,material_construccion,4.0,70.72,282.88,tarjeta,boleta
2024-08-21,,contacto 1L,Tekbond,material_construccion,6.0,76.5,,yape,boleta
,cemento,saco 42.5kg,Cementos Sol,material_construccion,14.0,41.32,578.48,tarjeta,boleta
2024-08-21,thinner,thinner 1L,Comex,pinturas,1.0,76.99,76.99,plin,boleta
2024-08-21,tuberia_pvc,3/4,Pavco,gasfiteria,2.0,14.22,28.44,efectivo,boleta
2024-08-21,grava,zarandeada,,material_construccion,1.0,86.33,86.33,tarjeta,factura
2024-08-21,cemento,saco 42.5kg,Cementos Inka,material_construccion,10.0,40.99,409.9,efectivo,boleta
2024-08-21,foco_led,12W,Philips,electricidad,1.0,10.87,10.87,efectivo,boleta
2024-08-21,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,4.0,50.03,200.12,efectivo,
2024-08-21,disolvente,disolvente 1L,Comex,pinturas,4.0,29.01,,yape,factura
2024-08-21,led_tira,10m,Philips,electricidad,2.0,63.43,126.86,tarjeta,boleta
2024-08-21,pegamento_contacto,contacto 1L,Tekbond,material_construccion,3.0,117.06,351.18,yape,boleta
2024-08-21,brocha,rodillo,Pretul,pinturas,4.0,39.41,157.64,plin,boleta
2024-08-21,calamina,galv 0.3mm,Prodac,material_construccion,4.0,50.82,203.28,yape,factura
2024-08-21,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,2.0,58.61,117.22,tarjeta,boleta
2024-08-21,manguera,industrial,,accesorios,1.0,71.78,71.78,plin,factura
2024-08-21,thinner,diluente 1L,Comex,pinturas,2.0,31.05,62.1,yape,boleta
2024-08-21,cemento,saco 42.5kg,Unacem,,12.0,40.18,482.16,tarjeta,boleta
2024-08-21,cemento,saco 50kg,Cementos Sol,material_construccion,14.0,31.85,445.9,tarjeta,boleta
2024-08-21,ladrillo,Techo,Ladrillera Virú,material_construccion,1878.0,2.68,5033.04,plin,boleta
2024-08-21,enchufe,doble,Simon,electricidad,1.0,42.08,42.08,efectivo,boleta
2024-08-21,ladrillo,Pandereta,Ladrillera Virú,material_construccion,1542.0,2.93,4518.06,efectivo,boleta
2024-08-21,grava,triturada,Ladrillera Virú,material_construccion,3.0,89.64,268.92,tarjeta,factura
2024-08-21,arena,gruesa,Ladrillera Virú,material_construccion,1.0,73.98,,efectivo,boleta
2024-08-21,arena,fina,,material_construccion,1.0,36.61,36.61,efectivo,factura
2024-08-21,cemento,saco 50kg,Cementos Sol,material_construccion,10.0,44.26,442.6,efectivo,boleta
2024-08-21,arena,fina,Ladrillera Virú,material_construccion,3.0,75.54,226.62,yape,boleta
